epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,219.53,0.63512,0.44752,0.72374,0.97277,0.84075,0.92267,0.63484,1.09839,0.65184,0.80283,0.000149571,0.000149571,0.000149571
91,226.476,0.57084,0.41238,0.62441,0.97277,0.84075,0.92267,0.63484,1.09839,0.65184,0.80283,0.000137206,0.000137206,0.000137206
92,228.828,0.67463,0.43192,0.71595,0.97451,0.83442,0.91899,0.63346,1.09423,0.65387,0.80302,0.000124842,0.000124842,0.000124842
93,231.17,0.6577,0.44601,0.7228,0.97497,0.83442,0.91478,0.6222,1.10045,0.66119,0.80559,0.000112477,0.000112477,0.000112477
94,233.463,0.64257,0.41599,0.70763,0.97497,0.83442,0.91478,0.6222,1.10045,0.66119,0.80559,0.000100113,0.000100113,0.000100113
95,235.8,0.55498,0.4003,0.61172,0.9731,0.83442,0.91185,0.61717,1.1061,0.67449,0.80684,8.77488e-05,8.77488e-05,8.77488e-05
96,238.278,0.64784,0.42688,0.7248,0.9731,0.83442,0.91185,0.61717,1.1061,0.67449,0.80684,7.53844e-05,7.53844e-05,7.53844e-05
97,240.612,0.6256,0.44232,0.70836,0.97449,0.83012,0.90879,0.615,1.11489,0.67494,0.8099,6.302e-05,6.302e-05,6.302e-05
98,243.068,0.65019,0.42405,0.71055,0.97225,0.83229,0.90819,0.61479,1.1224,0.67456,0.81372,5.06556e-05,5.06556e-05,5.06556e-05
99,245.348,0.55571,0.39408,0.60982,0.97225,0.83229,0.90819,0.61479,1.1224,0.67456,0.81372,3.82913e-05,3.82913e-05,3.82913e-05
100,247.66,0.64876,0.4473,0.70852,0.96441,0.82592,0.90824,0.61562,1.12673,0.67632,0.81626,2.59269e-05,2.59269e-05,2.59269e-05
