epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,143.573,0.94608,0.58639,0.91776,0.91887,0.808,0.88017,0.57769,1.05201,0.59912,0.96824,0.00058175,0.00058175,0.00058175
56,146.227,0.92419,0.56773,0.94043,0.92375,0.81376,0.87979,0.58327,1.07602,0.57773,0.98195,0.000569375,0.000569375,0.000569375
57,148.733,0.83238,0.53627,0.88902,0.92375,0.81376,0.87979,0.58327,1.07602,0.57773,0.98195,0.000557,0.000557,0.000557
58,151.221,0.88989,0.62005,0.96283,0.93185,0.82102,0.87956,0.57182,1.07816,0.56925,0.97026,0.000544625,0.000544625,0.000544625
59,153.668,0.87963,0.55153,0.91462,0.92762,0.82526,0.88332,0.58468,1.07293,0.57234,0.9647,0.00053225,0.00053225,0.00053225
60,156.219,0.89511,0.53089,0.91542,0.92762,0.82526,0.88332,0.58468,1.07293,0.57234,0.9647,0.000519875,0.000519875,0.000519875
61,158.912,0.91087,0.57662,0.95267,0.94296,0.81376,0.88715,0.59764,1.05149,0.58101,0.95832,0.0005075,0.0005075,0.0005075
62,161.56,0.84882,0.52264,0.89923,0.94255,0.81376,0.88928,0.59371,1.04616,0.58843,0.95757,0.000495125,0.000495125,0.000495125
63,163.967,0.83611,0.52899,0.88425,0.94255,0.81376,0.88928,0.59371,1.04616,0.58843,0.95757,0.00048275,0.00048275,0.00048275
64,166.382,0.84886,0.5257,0.90606,0.94051,0.81376,0.88888,0.59333,1.03977,0.57302,0.96017,0.000470375,0.000470375,0.000470375
65,168.791,0.83183,0.51434,0.9032,0.94051,0.81376,0.88888,0.59333,1.03977,0.57302,0.96017,0.000458,0.000458,0.000458
66,171.205,0.82464,0.5217,0.88003,0.9413,0.82421,0.89537,0.60159,1.01804,0.55687,0.95708,0.000445625,0.000445625,0.000445625
67,173.733,0.78384,0.4806,0.88548,0.91671,0.85399,0.8985,0.61028,1.00594,0.53628,0.95714,0.00043325,0.00043325,0.00043325
68,176.19,0.85996,0.5506,0.93552,0.91671,0.85399,0.8985,0.61028,1.00594,0.53628,0.95714,0.000420875,0.000420875,0.000420875
69,178.675,0.85048,0.5138,0.89191,0.94907,0.84123,0.90153,0.62593,1.00895,0.53864,0.96193,0.0004085,0.0004085,0.0004085
70,181.104,0.85926,0.55904,0.96455,0.94907,0.84123,0.90153,0.62593,1.00895,0.53864,0.96193,0.000396125,0.000396125,0.000396125
71,183.589,0.82265,0.49501,0.88696,0.93915,0.8425,0.90322,0.62237,1.01777,0.54433,0.96366,0.00038375,0.00038375,0.00038375
