epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,122.319,0.97671,1.07156,0.90724,0.9219,0.76082,0.83776,0.52797,1.16367,0.80456,0.95625,0.000396125,0.000396125,0.000396125
71,123.994,0.93751,1.08831,0.91364,0.92533,0.76487,0.84088,0.52958,1.15123,0.78051,0.95208,0.00038375,0.00038375,0.00038375
72,125.599,0.91908,1.11133,0.93282,0.92533,0.76487,0.84088,0.52958,1.15123,0.78051,0.95208,0.000371375,0.000371375,0.000371375
73,127.291,0.92863,1.12032,0.92057,0.94257,0.76662,0.84328,0.53591,1.14474,0.76582,0.95354,0.000359,0.000359,0.000359
74,128.896,0.93598,1.07286,0.90805,0.94257,0.76662,0.84328,0.53591,1.14474,0.76582,0.95354,0.000346625,0.000346625,0.000346625
75,130.541,0.93067,1.01781,0.89179,0.93722,0.76029,0.84263,0.54645,1.14863,0.76278,0.95831,0.00033425,0.00033425,0.00033425
76,132.159,0.96314,1.0686,0.91858,0.93722,0.76029,0.84263,0.54645,1.14863,0.76278,0.95831,0.000321875,0.000321875,0.000321875
77,133.825,0.95996,1.12048,0.91491,0.92386,0.76101,0.84128,0.54109,1.15808,0.78004,0.96653,0.0003095,0.0003095,0.0003095
78,135.552,0.94704,1.06676,0.91385,0.9259,0.75455,0.83995,0.5375,1.15155,0.76617,0.96692,0.000297125,0.000297125,0.000297125
79,137.266,0.92468,1.04785,0.91423,0.9259,0.75455,0.83995,0.5375,1.15155,0.76617,0.96692,0.00028475,0.00028475,0.00028475
80,138.952,0.86579,0.99676,0.90031,0.94255,0.75093,0.85083,0.5437,1.15572,0.75545,0.97014,0.000272375,0.000272375,0.000272375
81,140.628,0.95969,1.0263,0.90994,0.94255,0.75093,0.85083,0.5437,1.15572,0.75545,0.97014,0.00026,0.00026,0.00026
82,142.303,0.9043,1.23851,0.90282,0.91723,0.77237,0.85052,0.53941,1.15361,0.75502,0.97125,0.000247625,0.000247625,0.000247625
83,143.919,0.90593,1.01131,0.90327,0.91723,0.77237,0.85052,0.53941,1.15361,0.75502,0.97125,0.00023525,0.00023525,0.00023525
84,145.526,0.90629,1.06317,0.8984,0.92015,0.77751,0.85068,0.53799,1.15407,0.75291,0.97266,0.000222875,0.000222875,0.000222875
85,147.098,0.84466,1.01826,0.89144,0.92015,0.77751,0.85068,0.53799,1.15407,0.75291,0.97266,0.0002105,0.0002105,0.0002105
86,148.871,0.92899,0.9895,0.90056,0.91642,0.77812,0.85136,0.54887,1.14332,0.75442,0.96329,0.000198125,0.000198125,0.000198125
87,150.614,0.91082,0.99628,0.89807,0.91642,0.77812,0.85136,0.54887,1.14332,0.75442,0.96329,0.00018575,0.00018575,0.00018575
88,152.386,0.87894,1.02601,0.89015,0.92044,0.77812,0.85279,0.55276,1.12606,0.7565,0.95574,0.000173375,0.000173375,0.000173375
89,154.214,0.87244,1.01226,0.88743,0.93145,0.77812,0.85246,0.5544,1.12058,0.74432,0.95063,0.000161,0.000161,0.000161
90,155.842,0.92912,1.1123,0.89729,0.93145,0.77812,0.85246,0.5544,1.12058,0.74432,0.95063,0.000148625,0.000148625,0.000148625
91,184.989,0.90491,1.29516,0.87465,0.9401,0.78386,0.8603,0.55547,1.11167,0.74083,0.94813,0.00013625,0.00013625,0.00013625
92,186.713,0.85481,1.23289,0.89805,0.9401,0.78386,0.8603,0.55547,1.11167,0.74083,0.94813,0.000123875,0.000123875,0.000123875
93,188.343,0.85074,1.26728,0.90573,0.94108,0.78386,0.8608,0.55524,1.11267,0.73578,0.94764,0.0001115,0.0001115,0.0001115
94,189.953,0.83792,1.21351,0.88933,0.94108,0.78386,0.8608,0.55524,1.11267,0.73578,0.94764,9.9125e-05,9.9125e-05,9.9125e-05
95,191.531,0.82218,1.19145,0.89653,0.94463,0.78386,0.86026,0.55716,1.11123,0.73825,0.94601,8.675e-05,8.675e-05,8.675e-05
96,193.257,0.84957,1.14696,0.88373,0.94463,0.78386,0.86026,0.55716,1.11123,0.73825,0.94601,7.4375e-05,7.4375e-05,7.4375e-05
97,194.925,0.88334,1.25462,0.88534,0.94333,0.78386,0.85854,0.55473,1.1199,0.7386,0.94685,6.2e-05,6.2e-05,6.2e-05
98,196.489,0.81217,1.16615,0.88334,0.94333,0.78386,0.85854,0.55473,1.1199,0.7386,0.94685,4.9625e-05,4.9625e-05,4.9625e-05
99,198.154,0.8567,1.23382,0.90651,0.93198,0.77812,0.85445,0.55767,1.12538,0.74787,0.94959,3.725e-05,3.725e-05,3.725e-05
100,199.733,0.8804,1.23812,0.88946,0.93909,0.77812,0.85341,0.55863,1.12728,0.75183,0.95026,2.4875e-05,2.4875e-05,2.4875e-05
