epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,143.621,0.9121,0.5602,0.9522,0.93229,0.7093,0.76736,0.4921,1.10331,0.60842,1.0225,0.00058175,0.00058175,0.00058175
56,146.112,0.93996,0.56136,0.9248,0.90117,0.72075,0.77585,0.49669,1.07593,0.61683,0.99558,0.000569375,0.000569375,0.000569375
57,148.509,0.88686,0.55459,0.9391,0.90117,0.72075,0.77585,0.49669,1.07593,0.61683,0.99558,0.000557,0.000557,0.000557
58,151.042,0.89623,0.55611,0.96827,0.87865,0.71579,0.76965,0.49291,1.0536,0.60633,0.98622,0.000544625,0.000544625,0.000544625
59,153.486,0.88198,0.51673,0.92277,0.87865,0.71579,0.76965,0.49291,1.0536,0.60633,0.98622,0.00053225,0.00053225,0.00053225
60,156.096,0.84584,0.52597,0.93974,0.95484,0.69591,0.77662,0.49947,1.05902,0.58351,0.99381,0.000519875,0.000519875,0.000519875
61,158.605,0.85806,0.53146,0.93262,0.95484,0.69591,0.77662,0.49947,1.05902,0.58351,0.99381,0.0005075,0.0005075,0.0005075
62,161.084,0.8079,0.49581,0.90555,0.96656,0.6836,0.77366,0.5027,1.07632,0.58292,1.01173,0.000495125,0.000495125,0.000495125
63,163.524,0.83502,0.52968,0.92105,0.96656,0.6836,0.77366,0.5027,1.07632,0.58292,1.01173,0.00048275,0.00048275,0.00048275
64,166.108,0.80731,0.50185,0.91697,0.93446,0.71565,0.77533,0.49362,1.05891,0.60255,1.01539,0.000470375,0.000470375,0.000470375
65,168.52,0.82013,0.49825,0.91499,0.93446,0.71565,0.77533,0.49362,1.05891,0.60255,1.01539,0.000458,0.000458,0.000458
66,171.011,0.80739,0.47935,0.90115,0.94222,0.71948,0.78168,0.49731,1.06175,0.57989,1.01069,0.000445625,0.000445625,0.000445625
67,173.508,0.83458,0.50063,0.91519,0.92483,0.71948,0.78377,0.49847,1.06891,0.58203,1.01234,0.00043325,0.00043325,0.00043325
68,176.012,0.79999,0.4946,0.8826,0.92483,0.71948,0.78377,0.49847,1.06891,0.58203,1.01234,0.000420875,0.000420875,0.000420875
69,178.479,0.77367,0.48248,0.90004,0.92579,0.73009,0.78988,0.50159,1.07592,0.56804,1.0211,0.0004085,0.0004085,0.0004085
70,181.049,0.80983,0.49738,0.91136,0.92579,0.73009,0.78988,0.50159,1.07592,0.56804,1.0211,0.000396125,0.000396125,0.000396125
71,183.636,0.77877,0.4722,0.89311,0.95556,0.69591,0.78678,0.5202,1.06595,0.55075,1.02365,0.00038375,0.00038375,0.00038375
72,186.285,0.792,0.48038,0.89711,0.95556,0.69591,0.78678,0.5202,1.06595,0.55075,1.02365,0.000371375,0.000371375,0.000371375
73,188.863,0.7764,0.49122,0.90443,0.95794,0.69957,0.78439,0.51707,1.03971,0.55173,1.00971,0.000359,0.000359,0.000359
74,191.316,0.78115,0.47235,0.88863,0.95794,0.69957,0.78439,0.51707,1.03971,0.55173,1.00971,0.000346625,0.000346625,0.000346625
75,193.813,0.75966,0.46457,0.85842,0.98269,0.69549,0.79008,0.52395,1.02831,0.54523,1.01056,0.00033425,0.00033425,0.00033425
76,196.297,0.80913,0.49986,0.91899,0.98269,0.69549,0.79008,0.52395,1.02831,0.54523,1.01056,0.000321875,0.000321875,0.000321875
