epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,142.644,0.7678,0.46765,0.86582,0.92399,0.71948,0.78169,0.50907,1.10079,0.57302,0.95107,0.000148625,0.000148625,0.000148625
91,168.34,0.79057,0.48755,0.84804,0.91723,0.71224,0.77993,0.50696,1.10555,0.57477,0.95691,0.00013625,0.00013625,0.00013625
92,169.79,0.77126,0.47833,0.85969,0.91723,0.71224,0.77993,0.50696,1.10555,0.57477,0.95691,0.000123875,0.000123875,0.000123875
93,171.267,0.76478,0.47029,0.83996,0.88142,0.72581,0.77709,0.50507,1.11725,0.58786,0.96162,0.0001115,0.0001115,0.0001115
94,172.762,0.74331,0.46305,0.85439,0.88142,0.72581,0.77709,0.50507,1.11725,0.58786,0.96162,9.9125e-05,9.9125e-05,9.9125e-05
95,174.442,0.75056,0.44984,0.85243,0.87401,0.73156,0.787,0.49793,1.12858,0.58961,0.96411,8.675e-05,8.675e-05,8.675e-05
96,176.007,0.71309,0.43914,0.84341,0.87401,0.73156,0.787,0.49793,1.12858,0.58961,0.96411,7.4375e-05,7.4375e-05,7.4375e-05
97,177.54,0.74379,0.45554,0.84832,0.8823,0.73789,0.78781,0.49727,1.13713,0.59897,0.96448,6.2e-05,6.2e-05,6.2e-05
98,179.1,0.71636,0.44884,0.83778,0.8823,0.73789,0.78781,0.49727,1.13713,0.59897,0.96448,4.9625e-05,4.9625e-05,4.9625e-05
99,180.839,0.74856,0.45265,0.85361,0.85718,0.7422,0.78463,0.49422,1.13897,0.60065,0.96461,3.725e-05,3.725e-05,3.725e-05
100,182.42,0.72534,0.45363,0.86109,0.86237,0.74237,0.78813,0.49408,1.13593,0.59313,0.9664,2.4875e-05,2.4875e-05,2.4875e-05
